20141115,1230,178097
20120313,1232,178233
20090316,1233,178099
20100326,1235,178098
20090412,1236,178105
20171019,1237,174595
20100326,1239,176958
20090525,1241,178175
20090525,1242,178179
20110923,1245,178068
20100219,1246,176750
20090317,1247,175498
20090317,1248,178155
20100730,1249,175497
20090317,1250,175597
20100730,1251,178161
20090501,1252,178156
20151110,1253,178154
20090416,1254,178164
20170623,1255,178025
20090416,1256,178158
20090416,1257,178163
20090330,1258,178160
20160309,1259,178212
20090407,1260,178205
20090925,1261,178201
20091211,1262,178076
20160722,1263,178075
20100612,1264,178077
20180508,1265,178078
20150429,1266,175442
20160809,1267,178223
20090407,1268,176644
20090904,1269,178214
20090829,1270,177824
20090317,1271,178108
20160723,1272,178108
20110527,1274,178123
20100226,1275,178114
20180126,1276,178112
20170223,1277,178113
20090821,1278,178208
20141014,1279,177057
20091010,1280,178116
20090703,1282,178111
20170504,1283,178211
20170608,1284,178210
20090525,1285,177327
20090918,1292,178207
20090509,1293,178198
20170914,1294,178195
20090416,1295,174769
20111011,1296,178130
20100723,1297,178029
20171213,1298,177089
20090318,1299,177007
20090710,1300,176998
20110610,1301,167196
20090407,1302,168587
20171102,1303,178127
20091128,1304,178152
20091128,1305,178151
20090509,1306,178148
20090509,1307,178146
20090509,1308,178149
20090424,1309,178072
20090330,1310,178071
20150918,1311,178073
20090318,1312,178074
20090318,1313,178085
20130309,1314,178082
20090318,1315,178081
20090318,1316,178083
20090319,1335,178086
20090319,1336,178088
20090319,1337,178080
20090319,1338,178087
20120925,1339,178089
20090319,1340,178090
20090319,1341,178084
20171209,1342,178110
20141125,1343,178069
20120706,1344,159612
20090319,1345,178092
20100416,1353,178131
20170804,1355,178124
20090605,1356,178115
20180124,1357,178117
20140223,1358,178118
20140223,1359,178119
20090605,1360,178129
20140223,1361,178121
20140223,1363,178120
20090605,1364,178122
20140330,1365,178126
20090725,1366,178128
20090321,1368,178237
20120120,1369,178138
20090319,1370,174118
20100528,1371,178135
20090319,1372,178139
20090509,1373,176550
20090319,1374,178141
20100226,1375,178209
20090320,1377,20299
20091113,1378,24643
20090320,1379,35019
20090320,1380,40067
20100305,1381,25956
20090320,1382,28606
20090320,1383,24530
20110513,1384,25952
20120518,1385,13284
20090320,1386,11158
20170802,1387,33344
20121026,1388,25972
20090320,1389,26519
20180112,1390,35217
20091113,1391,14393
20120725,1392,89833
20130615,1393,44896
20150401,1394,62953
20090320,1395,11403
20090320,1396,63591
20120211,1397,26225
20120819,1398,38852
20090320,1399,177998
20170906,1400,177999
20090925,1401,176005
20090320,1402,178093
20090320,1403,178094
20090320,1404,178153
20090320,1405,177333
20150715,1406,178091
20101203,1407,178134
20150523,1408,178095
20120831,1409,178125
20140902,1410,178106
20140427,1411,178107
20090320,1412,164737
20090605,1413,178132
20090703,1419,177832
20170815,1420,176366
20100616,1422,178491
20100910,1423,174878
20090407,1425,175348
20170922,1426,175974
20090725,1427,178194
20090612,1428,178199
20140718,1429,178200
20150227,1430,178204
20110708,1431,176032
20171017,1432,178137
20180426,1433,178206
20090918,1444,178229
20150519,1445,178230
20090605,1446,178104
20090321,1447,176988
20090321,1448,176013
20090321,1449,175182
20150529,1450,178100
20090321,1451,175947
20170301,1452,177318
20140112,1453,178101
20090412,1454,178103
20141106,1455,178203
20090605,1456,178136
20090605,1457,178133
20171025,1458,178224
20131019,1459,178232
20150423,1460,178221
20171021,1461,178228
20160518,1462,178227
20180508,1463,178079
20170316,1464,178033
20090925,1465,178142
20090925,1466,178143
20160428,1467,174879
20091016,1468,178144
20090725,1469,178147
20160602,1470,178150
20090904,1471,178145
20160603,1472,178140
20120313,1473,174856
20090321,1474,178242
20161123,1475,177385
20090321,1476,178096
20090710,1484,175110
20090330,1485,174380
20140413,1486,175109
20090710,1487,177973
20140427,1488,175105
20150122,1489,177990
20130929,1490,177988
20090323,1491,176640
20090323,1492,175106
20090710,1493,175107
20170927,1494,174712
20140316,1495,177989
20171020,1496,175350
20171212,1497,176641
20140508,1498,177991
20151231,1499,175669
20180413,1500,177928
20150728,1502,155045
20141127,1505,159105
20141206,1510,173393
20160406,1511,13954
20090324,1513,173532
20110722,1515,176469
20151029,1516,177538
20170317,1517,170967
20101029,1522,176953
20101022,1523,175929
20100716,1524,175927
20090515,1525,176002
20100910,1526,177872
20141025,1527,177879
20120807,1528,177868
20100219,1529,176017
20090821,1530,177916
20180314,1531,177857
20090530,1532,177856
20091120,1533,176033
20121116,1534,176760
20151225,1535,177864
20090710,1536,177863
20100108,1537,176381
20170606,1538,177855
20090821,1539,177861
20100910,1540,177869
20170111,1541,174490
20090325,1542,176132
20141205,1543,176790
20090325,1544,176508
20150425,1545,167571
20160316,1546,162313
20090325,1547,160455
20090325,1548,158256
20090325,1549,174485
20160331,1550,166094
20160331,1551,166093
20131207,1552,175488
20131207,1553,175481
20171216,1554,175485
20131207,1555,175487
20171025,1556,175484
20160123,1557,175483
20141204,1558,175486
20091003,1559,175010
20100219,1560,174327
20171117,1561,176828
20110408,1562,55018
20151222,1563,174496
20170831,1564,177865
20090821,1565,177858
20100604,1566,177134
20150225,1567,177854
20100612,1568,177866
20170411,1569,177867
20100910,1570,177929
20090530,1571,177883
20120309,1572,177874
20100212,1573,177902
20160906,1574,177909
20180309,1575,177914
20100212,1576,177904
20101112,1577,177903
20150603,1578,177905
20150602,1579,169767
20130915,1580,177927
20141206,1581,177893
20141206,1582,177892
20141016,1583,177887
20090325,1584,177895
20141206,1585,177890
20091106,1586,177974
20180606,1587,175676
20091128,1588,177975
20090530,1589,177980
20100820,1590,175745
20120403,1591,176501
20100401,1592,177982
20100917,1593,177979
20090325,1594,176502
20101224,1595,175476
20090829,1596,175695
20090325,1597,175677
20110218,1598,177981
20150428,1599,177835
20150707,1600,171121
20090326,1601,152865
20090326,1602,150931
20090525,1603,177580
20160908,1604,173319
20160910,1605,176942
20090326,1606,176687
20101203,1608,178134
20090509,1609,177165
20090501,1610,177160
20090612,1611,177158
20090821,1612,177825
20161123,1613,177802
20100206,1614,177166
20100130,1615,176921
20100130,1617,176920
20100130,1618,176919
20091023,1630,177992
20090509,1631,177993
20140508,1632,177985
20090407,1633,176430
20150428,1634,177996
20150428,1635,177994
20160728,1636,177995
20150707,1637,175517
20150703,1638,171265
20090605,1639,177986
20160806,1640,169491
20090407,1641,177984
20110318,1642,177971
20110826,1643,177183
20090530,1644,177182
20130413,1645,177184
20141206,1646,177894
20150804,1647,177899
20150804,1648,177898
20150804,1649,177897
20150804,1650,177896
20141206,1651,177891
20180207,1652,177884
20141021,1653,177889
20141016,1654,177888
20141206,1655,177886
20141206,1656,177885
20180424,1667,175399
20160127,1668,175857
20100326,1670,178383
20090509,1671,177676
20090327,1672,176889
20090327,1673,177665
20110909,1674,176123
20090710,1675,177579
20110909,1676,177578
20170131,1677,177405
20090327,1678,177407
20090327,1679,178242
20090918,1680,177609
20170914,1681,176414
20110729,1683,178170
20160317,1684,177584
20160408,1685,174799
20090703,1686,178111
20091030,1687,178350
20090327,1688,176437
20090407,1689,177073
20090327,1690,173812
20170517,1691,176428
20100312,1692,176939
20090525,1693,176441
20090407,1694,175171
20090327,1695,173930
20090407,1696,177972
20171010,1697,177978
20130413,1698,176431
20171116,1699,177970
20170202,1700,177977
20090327,1701,174593
20170831,1702,177976
20180530,1703,171585
20180530,1704,171587
20180530,1705,176379
20090330,1706,177938
20090509,1707,177940
20110826,1708,177837
20120907,1709,177838
20110401,1710,177836
20090725,1711,177961
20090330,1712,175258
20141125,1713,177932
20140302,1714,176773
20090829,1715,176793
20100312,1716,176771
20170926,1717,175257
20100416,1718,176769
20090330,1719,177843
20091016,1720,177842
20141129,1721,177840
20100730,1722,177839
20090509,1723,177841
20090619,1724,177822
20110225,1725,177901
20090515,1726,177823
20100806,1727,177384
20090330,1728,177920
20090330,1729,177921
20090330,1730,177922
20170105,1731,177946
20141105,1732,177951
20160517,1733,177960
20160517,1734,177949
20180530,1735,177956
20090612,1736,177963
20090612,1737,177964
20090612,1738,177965
20160804,1739,176869
20090330,1740,177915
20090330,1741,177913
20090330,1742,177912
20151110,1743,177911
20130420,1744,177877
20130915,1745,177875
20090424,1746,177849
20090330,1747,177847
20151104,1748,177845
20151104,1749,177844
20170801,1750,177851
20170801,1751,177852
20180322,1752,177848
20180530,1753,177846
20110430,1755,177933
20090331,1780,177969
20090412,1781,177967
20090412,1782,175463
20090331,1783,177968
20170513,1784,156248
20170513,1785,156227
20170506,1786,156228
20170506,1787,158267
20170506,1788,158675
20170505,1789,156230
20121215,1790,177966
20160803,1791,175464
20160426,1792,158270
20160302,1793,171345
20160113,1794,171342
20170613,1795,171340
20170627,1796,144546
20171020,1797,144545
20160428,1798,144547
20171125,1799,144544
20160109,1800,144548
20160409,1801,177910
20090331,1802,175397
20160810,1825,177958
20160810,1826,177959
20141204,1827,177828
20141204,1828,177827
20141204,1829,177826
20100616,1831,177950
20150417,1832,177954
20090407,1833,177934
20171026,1835,177952
20090509,1837,177948
20180509,1838,177944
20090725,1839,177941
20090509,1840,177945
20130622,1841,177939
20090530,1842,177943
20090530,1843,177943
20090725,1844,177947
20090515,1845,176116
20090401,1846,175184
20090703,1847,177955
20170222,1848,177942
20090407,1849,171556
20090703,1850,177935
20090703,1851,176392
20110225,1852,176350
20110225,1853,176350
20160123,1854,176505
20091128,1855,177924
20131228,1856,177862
20090904,1857,177907
20090424,1858,177908
20090525,1859,177926
20150512,1860,177919
20150512,1861,177917
20120831,1862,177860
20090525,1863,175830
20130216,1864,177386
20090530,1865,177878
20101029,1867,177873
20100212,1869,175844
20090501,1870,177103
20120211,1871,177880
20100910,1873,177923
20090402,1874,176964
20130622,1877,61868
20160109,1879,76306
20150708,1882,176405
20090501,1884,175902
20101029,1885,177236
20180127,1886,177870
20180127,1888,177870
20180113,1889,177370
20130202,1891,177918
20100612,1893,176019
20160908,1895,177930
20151002,1896,177876
20090918,1897,177871
20170818,1898,177091
20170301,1900,176024
20141021,1903,177882
20180421,1905,176416
20090501,1906,177853
20110805,1921,177900
20100612,1922,177906
20090403,1923,178474
20101112,1924,173044
20101203,1926,168005
20170811,1927,178454
20140406,1928,175668
20110304,1929,170259
20090605,1930,176754
20131005,1931,170006
20140104,1933,168315
20150423,1946,175431
20090406,1956,176485
20140112,1957,176874
20090605,1959,176345
20090725,1960,170013
20090501,1961,176451
20140528,1962,167957
20140504,1964,170325
20110527,1966,173096
20150923,1967,175077
20090406,1968,178460
20090406,1969,175332
20131005,1970,175103
20150428,1972,174860
20090406,1973,178451
20101231,1974,178455
20100416,1975,176774
20090406,1976,176799
20140826,1978,178461
20160524,1979,178448
20120120,1980,177174
20121012,1981,176151
20090703,1982,178462
20110617,1983,178464
20090515,1984,178463
20090703,1985,178466
20130629,1994,111995
20090407,1995,177007
20150429,1996,175442
20090509,1997,177632
20100507,1999,173962
20130209,2000,177512
20090407,2001,177389
20090416,2002,177509
20160928,2007,175802
20150423,2008,178221
20150807,2009,178256
20100326,2010,178098
20110527,2011,178123
20090407,2013,175992
20091030,2015,178107
20090407,2016,178160
20130915,2018,178066
20100416,2021,176769
20090407,2022,178103
20140316,2023,178985
20170927,2031,175445
20150725,2032,175466
20150725,2033,175467
20160921,2034,175450
20160811,2035,175448
20160811,2036,175453
20160921,2037,175454
20160920,2038,175449
20160811,2039,175455
20160920,2040,175456
20171103,2041,178472
20090710,2042,176829
20090710,2043,176838
20090725,2044,177252
20090710,2045,173558
20170506,2046,173396
20100326,2047,176818
20110809,2048,176821
20130729,2049,175050
20090925,2050,177247
20111112,2051,173979
20120410,2052,177245
20091003,2053,175043
20130810,2054,178478
20090829,2055,173136
20101029,2056,178468
20090807,2057,178469
20160909,2058,173176
20100312,2059,174944
20090725,2060,165023
20171128,2061,175417
20170222,2062,178477
20160129,2063,178450
20161006,2064,176365
20161005,2065,178475
20090408,2066,167963
20090814,2067,178481
20090725,2068,165021
20090408,2069,173189
20130929,2070,175101
20170810,2071,175102
20160819,2073,177180
20110218,2074,178459
20130406,2075,174955
20090703,2077,177233
20160203,2078,175967
20090703,2080,177172
20150714,2082,178473
20100612,2083,176148
20141206,2086,178467
20160325,2090,178334
20110715,2091,177362
20160730,2092,175405
20130706,2093,178225
20160224,2107,178488
20160511,2108,178471
20131005,2109,174977
20090409,2110,168880
20110527,2111,170005
20140508,2112,174014
20100612,2113,173084
20090409,2114,176868
20090605,2115,170010
20160422,2116,174866
20130413,2117,175462
20170131,2118,178440
20180329,2119,175390
20180329,2120,173260
20151225,2121,178452
20131019,2122,175351
20150612,2123,175859
20090605,2124,177302
20121201,2125,177289
20180221,2126,177272
20090717,2127,177280
20090717,2128,178453
20101224,2129,178457
20100522,2130,178458
20160311,2141,177652
20140302,2143,173758
20120313,2149,175148
20121215,2150,175118
20140302,2151,178408
20170131,2152,177303
20180314,2153,178326
20140316,2154,178321
20150801,2155,176479
20140330,2156,178305
20121201,2157,178367
20151231,2158,178320
20131103,2159,178317
20170927,2160,178324
20131005,2161,178322
20150212,2162,175323
20160223,2163,178314
20131222,2164,175250
20170927,2165,178368
20140126,2166,177300
20110408,2167,178325
20150430,2168,174768
20090710,2169,178437
20090731,2170,178427
20130330,2171,175796
20130622,2172,175388
20140126,2173,175366
20090717,2174,178266
20160227,2175,178292
20120504,2176,178267
20131005,2177,178263
20180221,2178,175822
20110729,2179,174874
20140302,2180,175353
20151024,2181,174859
20090411,2182,174920
20090411,2183,174865
20150430,2184,178294
20101224,2185,178274
20170505,2186,175821
20150428,2187,175469
20090710,2188,178261
20140308,2189,178258
20140330,2190,174932
20090717,2191,178264
20171123,2192,178280
20110218,2193,175381
20180124,2194,175506
20090411,2195,173968
20130929,2196,178268
20090717,2197,178402
20170817,2198,177831
20151002,2199,178403
20140413,2200,178276
20150421,2201,175446
20160804,2202,174543
20130929,2203,175371
20140504,2204,175307
20120309,2205,176872
20131207,2206,174855
20090413,2207,177281
20090829,2208,177284
20131103,2209,176873
20180221,2210,173940
20101120,2211,174008
20090717,2212,178278
20100312,2213,176834
20090710,2214,175798
20120815,2215,178282
20140504,2216,173265
20090413,2217,176795
20140508,2218,174820
20140427,2219,174862
20171123,2220,178275
20140726,2221,178279
20150212,2222,173263
20120727,2223,178247
20170526,2224,174863
20111224,2225,174861
20090413,2226,175964
20130720,2227,176779
20140508,2228,178303
20130121,2229,175384
20090725,2231,177269
20090413,2232,176784
20110923,2233,178265
20090717,2235,178293
20160805,2237,178410
20140427,2238,177279
20121201,2240,176426
20140217,2259,178424
20111021,2260,177760
20090413,2261,177759
20090413,2262,177758
20111021,2264,177761
20150422,2265,178010
20161126,2266,178007
20161126,2267,178002
20161126,2268,178008
20160826,2269,178009
20160119,2270,177262
20130706,2276,178348
20120710,2278,178316
20130413,2279,178353
20090703,2281,177308
20140508,2283,175120
20090703,2284,175121
20111004,2285,177309
20130929,2286,178967
20130817,2287,178327
20090703,2301,178777
20120811,2302,174933
20090717,2303,177273
20180130,2304,175970
20121201,2305,176875
20131123,2306,173914
20140508,2307,178302
20130302,2308,178277
20090725,2309,176798
20140330,2310,176864
20150725,2311,178415
20160210,2312,178416
20090731,2313,178288
20111021,2314,178273
20100430,2315,178290
20090725,2316,178284
20171121,2317,175507
20150725,2318,175508
20150428,2319,175505
20151211,2320,175349
20131005,2321,173926
20140508,2322,178286
20160317,2323,177278
20180509,2324,177304
20100226,2325,178341
20090415,2326,178340
20090710,2327,178329
20090415,2328,178331
20100212,2329,178328
20171215,2330,178339
20090415,2331,178337
20090515,2332,178342
20150521,2333,178333
20160915,2334,178061
20170613,2335,178335
20171102,2336,178965
20150512,2359,178390
20150512,2360,178396
20150512,2361,178395
20090605,2362,178297
20090725,2363,176983
20180602,2364,178379
20090703,2365,178384
20090904,2366,178382
20090829,2367,175468
20150703,2368,178372
20150703,2369,178364
20090416,2370,173891
20100612,2371,177255
20100612,2372,173974
20090925,2373,177259
20090416,2374,175259
20100104,2375,177261
20090416,2376,173976
20160427,2398,153998
20171208,2411,178351
20171208,2412,178354
20171208,2413,178357
20171208,2414,176996
20171208,2415,175147
20141205,2416,178347
20120819,2417,176481
20171010,2418,178059
20171208,2419,177110
20171208,2420,177109
20171208,2421,178360
20180509,2422,178358
20090421,2423,175580
20100212,2424,175577
20090421,2425,178386
20141125,2426,174981
20150702,2427,175681
20110114,2428,175612
20090421,2429,178392
20170302,2430,177375
20170329,2431,177352
20090421,2432,178413
20171125,2433,178414
20100219,2434,178376
20150710,2435,177371
20180207,2436,177353
20150605,2437,177373
20171125,2438,177379
20170909,2439,178365
20090710,2440,178373
20131027,2441,178363
20160317,2442,178362
20100219,2443,177354
20090612,2444,178381
20171021,2445,178388
20140302,2454,175116
20121201,2455,174869
20150718,2456,178310
20150718,2457,178291
20090422,2458,178308
20121019,2459,174868
20131005,2460,178370
20110802,2461,178375
20090422,2462,178287
20100226,2463,178344
20120403,2464,175115
20130622,2465,178409
20121201,2466,178319
20100226,2467,175111
20131005,2468,178270
20130413,2469,178371
20131005,2470,178369
20160810,2471,175112
20121201,2472,178300
20090422,2473,178412
20150725,2474,178411
20171212,2475,176642
20150925,2476,177661
20090423,2477,175369
20180509,2478,145562
20090918,2479,177659
20150430,2490,178006
20160806,2491,178014
20150430,2492,178020
20160804,2493,178018
20160803,2494,178024
20160706,2495,178021
20161126,2496,178011
20150702,2497,178022
20090703,2498,178023
20161126,2499,178003
20150428,2500,178013
20150414,2501,178015
20160811,2502,178016
20160805,2503,178012
20171020,2504,178019
20161126,2505,178001
20150519,2506,178017
20170616,2516,178444
20141106,2517,170252
20100125,2518,178441
20140217,2519,178446
20140217,2520,178434
20090501,2521,178445
20151211,2522,178426
20151001,2523,176833
20151218,2524,178421
20180403,2525,176839
20160518,2526,178435
20160810,2527,175522
20171125,2528,176880
20140508,2529,175324
20100903,2530,175207
20090427,2531,175320
20170125,2532,176854
20170125,2533,178301
20160609,2534,178442
20120215,2535,178431
20120320,2536,178432
20090427,2537,176863
20180110,2538,178443
20090703,2539,176860
20160817,2540,178299
20160817,2541,178298
20170506,2542,176847
20160806,2543,178425
20150422,2544,176865
20150422,2545,176846
20110826,2546,178423
20150728,2547,178436
20150728,2548,178428
20090427,2553,174791
20090427,2558,175470
20150725,2559,178417
20170228,2560,176817
20150722,2561,176830
20150722,2562,176835
20121201,2563,175367
20131005,2564,175372
20121201,2565,173900
20160727,2566,175818
20160706,2567,175820
20151211,2568,178289
20160112,2569,178283
20121201,2570,177299
20160712,2571,177276
20140529,2572,178272
20160409,2573,177286
20101224,2574,178271
20160803,2575,175816
20090710,2576,176862
20160913,2577,175990
20150718,2578,175817
20140308,2579,178269
20180224,2598,175814
20180127,2599,176777
20140308,2600,175860
20140508,2601,177275
20130121,2602,174003
20130629,2603,178245
20180509,2604,175965
20170701,2605,175444
20090525,2606,178285
20121201,2607,176867
20140316,2608,178281
20100616,2620,177562
20121222,2621,179553
20121222,2622,179554
20130622,2623,176997
20090605,2624,173986
20090605,2625,173985
20131207,2626,179525
20180125,2627,177056
20161215,2628,177650
20110430,2629,177737
20150715,2630,177740
20121102,2631,177739
20130622,2632,179544
20090505,2633,177074
20130622,2634,177514
20090505,2635,174585
20110527,2636,164898
20130720,2637,152104
20090505,2638,169441
20120120,2639,169443
20100319,2640,178520
20090717,2641,178032
20161115,2642,175851
20160902,2643,178966
20100326,2644,178584
20090505,2645,177521
20171108,2646,177518
20150805,2647,178393
20130511,2648,179542
20090731,2649,179533
20170530,2650,178514
20170530,2651,178515
20101231,2652,179534
20090911,2653,178004
20180602,2654,178005
20161126,2655,178002
20090507,2663,173350
20090507,2664,173717
20090507,2665,173932
20170906,2666,179081
20090507,2667,176902
20180424,2668,177574
20130406,2669,177404
20090507,2670,169684
20161006,2671,177733
20110107,2672,177414
20090918,2673,179438
20180201,2674,177611
20090925,2675,178946
20170201,2676,178767
20090508,2677,178755
20100507,2678,175194
20171010,2679,177612
20090925,2680,177614
20100206,2681,171496
20100219,2682,177997
20171123,2683,171656
20150509,2684,152591
20090518,2685,148500
20090518,2686,148478
20151121,2687,165462
20160310,2688,53657
20090518,2689,163025
20160804,2691,175545
20090519,2692,175546
20151001,2693,163330
20090520,2694,23983
20150806,2695,52289
20090520,2696,8557
20090520,2697,59980
20090520,2698,70216
20121222,2700,169562
20090520,2701,4301
20130608,2702,15386
20130420,2703,36014
20090520,2704,82435
20161111,2705,35744
20161227,2706,34293
20151230,2707,12097
20161228,2708,34295
20161224,2709,8757
20090520,2710,17726
20090520,2711,9011
20130202,2740,159825
20130202,2741,159826
20090529,2742,160402
20180317,2743,162923
20090529,2744,162619
20090529,2745,163639
20130209,2746,161953
20090529,2747,160500
20140302,2748,161735
20130921,2749,163640
20121012,2750,154832
20110826,2751,154850
20090529,2752,153479
20090529,2753,164620
20160517,2754,169567
20160129,2755,179731
20090703,2759,179747
20090601,2786,127137
20130629,2787,25010
20140118,2788,51972
20130829,2789,24847
20110527,2790,42330
20090601,2791,46158
20160319,2793,41285
20130601,2795,62654
20180201,2797,89951
20160804,2799,149919
20090601,2800,152027
20130615,2802,132558
20120710,2803,161188
20090601,2804,160235
20090601,2806,148909
20151230,2807,160525
20100806,2808,173885
20160824,2810,129104
20130817,2811,165636
20130615,2812,145544
20171215,2815,154753
20090601,2816,159837
20090601,2817,154743
20130615,2820,8943
20090601,2821,148872
20160126,2822,13053
20130518,2823,46239
20090601,2825,1965
20090601,2826,17570
20090601,2828,24345
20180113,2829,99796
20110415,2830,152327
20110415,2831,140137
20110415,2832,175216
20171101,2857,125755
20171223,2858,152322
20171101,2859,124611
20170616,2860,111895
20150924,2861,165073
20140208,2862,43911
20140217,2863,42800
20130615,2864,44025
20090602,2865,125129
20090602,2866,134728
20130615,2867,135831
20090602,2868,43909
20090602,2869,43907
20171013,2870,146560
20170606,2871,156148
20160723,2872,155927
20090602,2873,146943
20090602,2874,25742
20171101,2875,139577
20090602,2876,46049
20090602,2877,42493
20160811,2878,151790
20130829,2879,144352
20160428,2880,143375
20150225,2881,165049
20110430,2882,25947
20090602,2883,142349
20151002,2884,155884
20140626,2885,151297
20090602,2886,179633
20090603,2921,179733
20151010,2922,176910
20160505,2923,175304
20160303,2932,177850
20100212,2933,179676
20091023,2934,178682
20140715,2935,178495
20160915,2938,178496
20180509,2939,178041
20141126,2941,178497
20130406,2942,179547
20150616,2944,178194
20130901,2945,178312
20090603,2947,177463
20090725,2949,178609
20090604,2964,157959
20090604,2965,163140
20090604,2966,165182
20120620,2967,178484
20090604,2968,179519
20170908,2969,177475
20170908,2970,177475
20180223,2971,175400
20110211,2996,178822
20180314,2997,173566
20120525,2998,177457
20171017,2999,177471
20090605,3000,178021
20141126,3001,178385
20090731,3002,179757
20151210,3003,177461
20160302,3004,178307
20160302,3005,178309
20090615,3149,178625
20141206,3150,178590
20090615,3151,175327
20160810,3152,177780
20090617,3153,176977
20170111,3154,177054
20180531,3155,178667
20090617,3156,174457
20090829,3157,177411
20090617,3158,177185
20171017,3159,178661
20090618,3160,179131
20090618,3161,176680
20090618,3162,177528
20100312,3163,175649
20090618,3164,177178
20121229,3165,175686
20120831,3166,178874
20100910,3167,177929
20100125,3168,177791
20090623,3169,177790
20180510,3184,179849
20150107,3193,175311
20090630,3194,174763
20090630,3195,175979
20160916,3196,179677
20141106,3202,178203
20090701,3203,175474
20160812,3205,180107
20090821,3229,177419
20140917,3230,177417
20100629,3233,175373
20110218,3235,180075
20160804,3238,175439
20090703,3239,170330
20090708,3275,164342
20120921,3276,22958
20130729,3277,158837
20130525,3278,6202
20090708,3279,29764
20090708,3280,29773
20130720,3281,34627
20090708,3282,22067
20151224,3283,22068
20090708,3284,146412
